,id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,n_cluster
91,4a26ff58f964a5202a7f1fe3,8.3,Cafés,4bf58dd8d48988d16d941735,Café de Jaren,Nieuwe Doelenstraat 20-22,1012 CP,Amsterdam,52.36795609763071,4.895555168247901,Barney's Lounge,52.36393319338498,4.896062387596505,1
92,5c24d2a0e4c459002c9c4e72,8.5,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,Vegan Junk Food Bar,Reguliersdwarsstraat 57,1017 BE,Amsterdam,52.36639117639653,4.891562814497817,Barney's Lounge,52.36393319338498,4.896062387596505,1
93,4b365b91f964a520883325e3,8.3,Burger Joints,4bf58dd8d48988d16c941735,Burger Bar,Reguliersbreestraat 9,1017 CL,Amsterdam,52.366963858869966,4.893953520454415,Barney's Lounge,52.36393319338498,4.896062387596505,1
94,575fd7f2498e165ac9dfd14c,8.4,Buffets,52e81612bcbc57f1066b79f4,La Place,Kalverstraat 201-203,1012 XC,Amsterdam,52.36750293,4.892685359999973,Barney's Lounge,52.36393319338498,4.896062387596505,1
95,4b37945ef964a5207c4225e3,8.5,Cafés,4bf58dd8d48988d16d941735,Blue,Singel 457,1012 WP,Amsterdam,52.367404311076456,4.891495252896678,Barney's Lounge,52.36393319338498,4.896062387596505,1
96,4cceb56aba0a548146504a59,9.0,Burger Joints,4bf58dd8d48988d16c941735,Lombardo's,Nieuwe Spiegelstraat 50,1017 DG,Amsterdam,52.363517592906334,4.888746788870352,Barney's Lounge,52.36393319338498,4.896062387596505,1
97,4aa7d6d4f964a5207e4d20e3,8.2,Hotels,4bf58dd8d48988d1fa931735,Hotel NH Collection Amsterdam Grand Hotel Krasnapolsky,Dam 9,1012 JS,Amsterdam,52.372807362158746,4.89416009359262,Greenhouse,52.371597,4.895958,10
98,4a2704b4f964a520f4851fe3,7.9,Fast Food Restaurants,4bf58dd8d48988d16e941735,Manneken Pis,Damrak 41,1012 LK,Amsterdam,52.37570751971382,4.896236799445381,Greenhouse,52.371597,4.895958,10
99,5b3f7c743b4e00002c6a81d6,8.9,Hotels,4bf58dd8d48988d1fa931735,Soho House Amsterdam,Spuistraat 210,1012 VT,Amsterdam,52.37206542660903,4.889217007892203,Greenhouse,52.371597,4.895958,10
100,4a27db7ef964a5201e941fe3,6.4,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,KFC,Damrak 87-88,1012 LP,Amsterdam,52.37403883,4.89399195,Greenhouse,52.371597,4.895958,10
101,57910d45498eeaf3c1c08128,9.0,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Lange Niezel 15,1012 GS,Amsterdam,52.37503133828516,4.898690115430672,Greenhouse,52.371597,4.895958,10
102,529634bc11d2ab5263ab848c,8.1,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Damrak 80-81,1012 LN,Amsterdam,52.37420747467302,4.894578877866116,Greenhouse,52.371597,4.895958,10
103,5336fe68498e18d7e65f5803,9.0,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Handboogstraat 17-A,1012 XM,Amsterdam,52.36794577878491,4.8902845625146085,Greenhouse,52.371597,4.895958,1
104,5b918a0460d11b002c3228e1,8.5,Italian Restaurants,4bf58dd8d48988d110941735,Cecconi’s,Spuistraat 210,1012 VT,Amsterdam,52.372066,4.888894,Greenhouse,52.371597,4.895958,10
105,52af231b11d2d07f6e9bff9f,9.4,Dessert Shops,4bf58dd8d48988d1d0941735,Van Stapele Koekmakerij,Heisteeg 4,1012 WC,Amsterdam,52.368828483990036,4.888481257469415,Greenhouse,52.371597,4.895958,1
106,5645f97c498e3872860c1852,8.4,Creperies,52e81612bcbc57f1066b79f2,Pancakes Amsterdam Centraal,Prins Hendrikkade 48,1012AC,Amsterdam,52.376600886242194,4.89913968007647,Greenhouse,52.371597,4.895958,10
107,4a270001f964a520d5811fe3,8.4,Mediterranean Restaurants,4bf58dd8d48988d1c0941735,Bazar,Albert Cuypstraat 182 HS,1073 BL,Amsterdam,52.35590056136357,4.895084163007962,Katsu,52.35489439699766,4.893398947252214,1
108,52b5908e498e25b1fd6f7a11,8.5,Italian Restaurants,4bf58dd8d48988d110941735,Pasta Pasta,Ferdinant Bolstraat 67,1072 LC,Amsterdam,52.354703930194326,4.890414432098538,Katsu,52.35489439699766,4.893398947252214,1
109,4a27db84f964a52042941fe3,7.2,Coffee Shops,4bf58dd8d48988d1e0931735,Coffee Company,Ferdinand Bolstraat 38,1072 LK,Amsterdam,52.35623576706719,4.890481251962592,Katsu,52.35489439699766,4.893398947252214,1
110,5318ab3a498e34719e933ade,8.8,Breweries,50327c8591d4c4b30a586d5d,Brouwerij Troost,Cornelis Troostplein 23,1072 JJ,Amsterdam,52.35068609727363,4.891274510345805,Katsu,52.35489439699766,4.893398947252214,1
111,556601e8498e9de3161bd7ea,8.8,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Ruysdaelkade 149,1072XM,Amsterdam,52.353594346920424,4.887073935860933,Katsu,52.35489439699766,4.893398947252214,1
